date,DGS1MO,DGS3MO,DGS2,DGS10,DGS30,DFF,T10Y2Y
2006-02-04,4.31,4.48,4.59,4.54,4.64,4.51,-0.05
2006-02-05,4.31,4.48,4.59,4.54,4.64,4.51,-0.05
2006-02-06,4.32,4.48,4.62,4.55,4.61,4.51,-0.07
2006-02-07,4.33,4.49,4.61,4.57,4.64,4.47,-0.04
2006-02-08,4.34,4.5,4.64,4.56,4.67,4.48,-0.08
2006-02-09,4.32,4.52,4.66,4.54,4.51,4.52,-0.12
2006-02-10,4.36,4.53,4.69,4.59,4.55,4.51,-0.1
2006-02-11,4.36,4.53,4.69,4.59,4.55,4.51,-0.1
2006-02-12,4.36,4.53,4.69,4.59,4.55,4.51,-0.1
2006-02-13,4.38,4.55,4.68,4.58,4.56,4.44,-0.1
2006-02-14,4.42,4.55,4.69,4.62,4.6,4.45,-0.07
2006-02-15,4.39,4.55,4.71,4.61,4.58,4.5,-0.1
2006-02-16,4.38,4.55,4.69,4.59,4.57,4.48,-0.1
2006-02-17,4.39,4.54,4.66,4.54,4.51,4.48,-0.12
2006-02-18,4.39,4.54,4.66,4.54,4.51,4.48,-0.12
2006-02-19,4.39,4.54,4.66,4.54,4.51,4.48,-0.12
2006-02-20,4.39,4.54,4.66,4.54,4.51,4.48,-0.12
2006-02-21,4.42,4.56,4.71,4.57,4.53,4.54,-0.14
2006-02-22,4.44,4.57,4.68,4.53,4.48,4.49,-0.15
2006-02-23,4.44,4.59,4.72,4.56,4.51,4.47,-0.16
2006-02-24,4.45,4.6,4.74,4.58,4.52,4.48,-0.16
2006-02-25,4.45,4.6,4.74,4.58,4.52,4.48,-0.16
2006-02-26,4.45,4.6,4.74,4.58,4.52,4.48,-0.16
2006-02-27,4.48,4.62,4.74,4.59,4.55,4.52,-0.15
2006-02-28,4.47,4.62,4.69,4.55,4.51,4.52,-0.14
2006-03-01,4.45,4.6,4.71,4.59,4.56,4.52,-0.12
2006-03-02,4.45,4.62,4.72,4.64,4.62,4.5,-0.08
2006-03-03,4.45,4.62,4.76,4.68,4.66,4.51,-0.08
2006-03-04,4.45,4.62,4.76,4.68,4.66,4.51,-0.08
2006-03-05,4.45,4.62,4.76,4.68,4.66,4.51,-0.08
2006-03-06,4.44,4.6,4.77,4.74,4.72,4.51,-0.03
2006-03-07,4.47,4.6,4.77,4.74,4.72,4.51,-0.03
2006-03-08,4.45,4.58,4.72,4.73,4.72,4.51,0.01
2006-03-09,4.44,4.6,4.72,4.74,4.72,4.51,0.02
2006-03-10,4.46,4.62,4.74,4.76,4.74,4.51,0.02
2006-03-11,4.46,4.62,4.74,4.76,4.74,4.51,0.02
2006-03-12,4.46,4.62,4.74,4.76,4.74,4.51,0.02
2006-03-13,4.45,4.61,4.74,4.77,4.77,4.52,0.03
2006-03-14,4.49,4.59,4.66,4.71,4.71,4.51,0.05
2006-03-15,4.5,4.63,4.69,4.73,4.75,4.47,0.04
2006-03-16,4.49,4.62,4.62,4.65,4.7,4.55,0.03
2006-03-17,4.5,4.64,4.65,4.68,4.72,4.6,0.03
2006-03-18,4.5,4.64,4.65,4.68,4.72,4.6,0.03
2006-03-19,4.5,4.64,4.65,4.68,4.72,4.6,0.03
2006-03-20,4.56,4.66,4.65,4.66,4.7,4.55,0.01
2006-03-21,4.67,4.69,4.72,4.71,4.74,4.54,-0.01
2006-03-22,4.67,4.69,4.74,4.7,4.73,4.58,-0.04
2006-03-23,4.66,4.67,4.77,4.73,4.75,4.64,-0.04
2006-03-24,4.66,4.65,4.72,4.67,4.7,4.69,-0.05
2006-03-25,4.66,4.65,4.72,4.67,4.7,4.69,-0.05
2006-03-26,4.66,4.65,4.72,4.67,4.7,4.69,-0.05
2006-03-27,4.66,4.63,4.72,4.7,4.73,4.77,-0.02
2006-03-28,4.71,4.65,4.81,4.79,4.8,4.7,-0.02
2006-03-29,4.69,4.63,4.82,4.81,4.84,4.69,-0.01
2006-03-30,4.67,4.61,4.84,4.86,4.89,4.76,0.02
2006-03-31,4.65,4.63,4.82,4.86,4.9,5.0,0.04
2006-04-01,4.65,4.63,4.82,4.86,4.9,5.0,0.04
2006-04-02,4.65,4.63,4.82,4.86,4.9,5.0,0.04
2006-04-03,4.66,4.67,4.86,4.88,4.9,4.87,0.02
2006-04-04,4.64,4.68,4.84,4.87,4.91,4.76,0.03
2006-04-05,4.62,4.67,4.81,4.84,4.9,4.76,0.03
2006-04-06,4.65,4.68,4.84,4.9,4.96,4.76,0.06
2006-04-07,4.64,4.69,4.89,4.97,5.04,4.76,0.08
2006-04-08,4.64,4.69,4.89,4.97,5.04,4.76,0.08
2006-04-09,4.64,4.69,4.89,4.97,5.04,4.76,0.08
2006-04-10,4.64,4.69,4.89,4.97,5.04,4.78,0.08
2006-04-11,4.63,4.7,4.88,4.93,5.0,4.74,0.05
2006-04-12,4.62,4.7,4.91,4.98,5.05,4.78,0.07
2006-04-13,4.54,4.7,4.96,5.05,5.11,4.82,0.09
2006-04-14,4.54,4.7,4.96,5.05,5.11,4.8,0.09
2006-04-15,4.54,4.7,4.96,5.05,5.11,4.8,0.09
2006-04-16,4.54,4.7,4.96,5.05,5.11,4.8,0.09
2006-04-17,4.55,4.72,4.91,5.01,5.08,4.78,0.1
2006-04-18,4.54,4.72,4.84,4.99,5.07,4.72,0.15
2006-04-19,4.54,4.73,4.86,5.04,5.13,4.7,0.18
2006-04-20,4.55,4.73,4.89,5.04,5.14,4.73,0.15
2006-04-21,4.58,4.75,4.9,5.01,5.1,4.74,0.11
2006-04-22,4.58,4.75,4.9,5.01,5.1,4.74,0.11
2006-04-23,4.58,4.75,4.9,5.01,5.1,4.74,0.11
2006-04-24,4.58,4.75,4.89,4.99,5.07,4.77,0.1
2006-04-25,4.63,4.79,4.95,5.07,5.16,4.74,0.12
2006-04-26,4.65,4.79,4.99,5.12,5.18,4.73,0.13
2006-04-27,4.64,4.78,4.91,5.09,5.18,4.79,0.18
2006-04-28,4.6,4.77,4.87,5.07,5.17,4.86,0.2
2006-04-29,4.6,4.77,4.87,5.07,5.17,4.86,0.2
2006-04-30,4.6,4.77,4.87,5.07,5.17,4.86,0.2
2006-05-01,4.61,4.82,4.94,5.14,5.23,4.84,0.2
2006-05-02,4.66,4.81,4.92,5.12,5.2,4.79,0.2
2006-05-03,4.65,4.82,4.94,5.15,5.24,4.81,0.21
2006-05-04,4.61,4.8,4.97,5.16,5.23,4.83,0.19
2006-05-05,4.61,4.83,4.94,5.12,5.2,4.83,0.18
2006-05-06,4.61,4.83,4.94,5.12,5.2,4.83,0.18
2006-05-07,4.61,4.83,4.94,5.12,5.2,4.83,0.18
2006-05-08,4.64,4.87,4.97,5.12,5.19,4.88,0.15
2006-05-09,4.72,4.88,4.97,5.13,5.2,4.78,0.16
2006-05-10,4.69,4.88,5.01,5.13,5.19,4.88,0.12
2006-05-11,4.64,4.82,4.99,5.14,5.23,4.99,0.15
2006-05-12,4.64,4.85,5.01,5.19,5.29,5.01,0.18
2006-05-13,4.64,4.85,5.01,5.19,5.29,5.01,0.18
2006-05-14,4.64,4.85,5.01,5.19,5.29,5.01,0.18
2006-05-15,4.68,4.86,4.99,5.15,5.26,5.01,0.16
2006-05-16,4.76,4.83,4.96,5.1,5.22,4.98,0.14
2006-05-17,4.75,4.83,4.97,5.16,5.28,4.96,0.19
2006-05-18,4.75,4.83,4.94,5.08,5.18,5.0,0.14
2006-05-19,4.75,4.82,4.96,5.05,5.14,5.0,0.09
2006-05-20,4.75,4.82,4.96,5.05,5.14,5.0,0.09
2006-05-21,4.75,4.82,4.96,5.05,5.14,5.0,0.09
2006-05-22,4.74,4.83,4.94,5.04,5.13,5.0,0.1
2006-05-23,4.75,4.84,4.97,5.07,5.16,4.94,0.1
2006-05-24,4.74,4.82,4.94,5.03,5.13,4.9,0.09
2006-05-25,4.74,4.82,4.98,5.07,5.17,5.01,0.09
2006-05-26,4.75,4.84,4.96,5.06,5.16,4.99,0.1
2006-05-27,4.75,4.84,4.96,5.06,5.16,4.99,0.1
2006-05-28,4.75,4.84,4.96,5.06,5.16,4.99,0.1
2006-05-29,4.75,4.84,4.96,5.06,5.16,4.99,0.1
2006-05-30,4.76,4.84,4.99,5.09,5.19,5.02,0.1
2006-05-31,4.75,4.86,5.04,5.12,5.21,5.05,0.08
2006-06-01,4.75,4.83,5.04,5.11,5.2,5.02,0.07
2006-06-02,4.75,4.81,4.92,5.0,5.1,4.97,0.08
2006-06-03,4.75,4.81,4.92,5.0,5.1,4.97,0.08
2006-06-04,4.75,4.81,4.92,5.0,5.1,4.97,0.08
2006-06-05,4.77,4.85,4.99,5.02,5.1,5.01,0.03
2006-06-06,4.8,4.86,4.99,5.01,5.08,4.99,0.02
2006-06-07,4.8,4.86,5.02,5.02,5.09,4.99,0.0
2006-06-08,4.78,4.87,5.01,5.0,5.06,5.02,-0.01
2006-06-09,4.78,4.88,5.01,4.98,5.03,5.0,-0.03
2006-06-10,4.78,4.88,5.01,4.98,5.03,5.0,-0.03
2006-06-11,4.78,4.88,5.01,4.98,5.03,5.0,-0.03
2006-06-12,4.78,4.93,5.02,4.99,5.03,5.01,-0.03
2006-06-13,4.72,4.89,5.02,4.97,5.01,5.0,-0.05
2006-06-14,4.68,4.9,5.11,5.05,5.09,5.0,-0.06
2006-06-15,4.6,4.85,5.14,5.1,5.13,5.02,-0.04
2006-06-16,4.63,4.88,5.16,5.13,5.17,4.94,-0.03
2006-06-17,4.63,4.88,5.16,5.13,5.17,4.94,-0.03
2006-06-18,4.63,4.88,5.16,5.13,5.17,4.94,-0.03
2006-06-19,4.67,4.93,5.19,5.14,5.18,4.95,-0.05
2006-06-20,4.7,4.92,5.19,5.15,5.19,4.92,-0.04
2006-06-21,4.66,4.92,5.2,5.16,5.19,4.91,-0.04
2006-06-22,4.55,4.92,5.23,5.2,5.23,4.98,-0.03
2006-06-23,4.61,4.98,5.27,5.23,5.26,4.98,-0.04
2006-06-24,4.61,4.98,5.27,5.23,5.26,4.98,-0.04
2006-06-25,4.61,4.98,5.27,5.23,5.26,4.98,-0.04
2006-06-26,4.73,5.03,5.27,5.25,5.28,5.03,-0.02
2006-06-27,4.86,5.05,5.24,5.21,5.24,5.02,-0.03
2006-06-28,4.79,5.01,5.29,5.25,5.28,5.06,-0.04
2006-06-29,4.68,5.01,5.21,5.22,5.26,5.08,0.01
2006-06-30,4.54,5.01,5.16,5.15,5.19,5.05,-0.01
2006-07-01,4.54,5.01,5.16,5.15,5.19,5.05,-0.01
2006-07-02,4.54,5.01,5.16,5.15,5.19,5.05,-0.01
2006-07-03,4.69,5.08,5.17,5.15,5.2,5.25,-0.02
2006-07-04,4.69,5.08,5.17,5.15,5.2,5.25,-0.02
2006-07-05,4.81,5.01,5.24,5.23,5.27,5.25,-0.01
2006-07-06,4.8,5.0,5.22,5.19,5.23,5.24,-0.03
2006-07-07,4.83,5.02,5.17,5.14,5.18,5.22,-0.03
2006-07-08,4.83,5.02,5.17,5.14,5.18,5.22,-0.03
2006-07-09,4.83,5.02,5.17,5.14,5.18,5.22,-0.03
2006-07-10,4.86,5.06,5.17,5.13,5.17,5.24,-0.04
2006-07-11,4.9,5.05,5.17,5.1,5.14,5.25,-0.07
2006-07-12,4.92,5.06,5.17,5.1,5.14,5.27,-0.07
2006-07-13,4.88,5.05,5.12,5.08,5.12,5.26,-0.04
2006-07-14,4.87,5.06,5.08,5.07,5.11,5.26,-0.01
2006-07-15,4.87,5.06,5.08,5.07,5.11,5.26,-0.01
2006-07-16,4.87,5.06,5.08,5.07,5.11,5.26,-0.01
2006-07-17,4.91,5.11,5.12,5.07,5.1,5.28,-0.05
2006-07-18,4.94,5.13,5.19,5.13,5.16,5.22,-0.06
2006-07-19,4.91,5.11,5.12,5.06,5.1,5.23,-0.06
2006-07-20,4.87,5.08,5.06,5.03,5.08,5.24,-0.03
2006-07-21,4.88,5.1,5.08,5.05,5.1,5.23,-0.03
2006-07-22,4.88,5.1,5.08,5.05,5.1,5.23,-0.03
2006-07-23,4.88,5.1,5.08,5.05,5.1,5.23,-0.03
2006-07-24,4.91,5.1,5.1,5.05,5.11,5.24,-0.05
2006-07-25,5.01,5.13,5.11,5.07,5.13,5.24,-0.04
2006-07-26,5.0,5.11,5.06,5.04,5.1,5.24,-0.02
2006-07-27,5.02,5.1,5.07,5.07,5.11,5.27,0.0
2006-07-28,4.98,5.07,4.98,5.0,5.07,5.26,0.02
2006-07-29,4.98,5.07,4.98,5.0,5.07,5.26,0.02
2006-07-30,4.98,5.07,4.98,5.0,5.07,5.26,0.02
2006-07-31,5.02,5.1,4.97,4.99,5.07,5.31,0.02
2006-08-01,5.2,5.12,4.97,4.99,5.07,5.27,0.02
2006-08-02,5.2,5.1,4.97,4.96,5.05,5.25,-0.01
2006-08-03,5.18,5.11,4.98,4.96,5.04,5.27,-0.02
2006-08-04,5.15,5.09,4.91,4.91,5.0,5.25,0.0
2006-08-05,5.15,5.09,4.91,4.91,5.0,5.25,0.0
2006-08-06,5.15,5.09,4.91,4.91,5.0,5.25,0.0
2006-08-07,5.18,5.12,4.96,4.93,5.0,5.24,-0.03
2006-08-08,5.19,5.1,4.91,4.93,5.02,5.26,0.02
2006-08-09,5.14,5.07,4.91,4.92,5.05,5.25,0.01
2006-08-10,5.12,5.05,4.93,4.93,5.06,5.24,0.0
2006-08-11,5.12,5.07,4.96,4.97,5.09,5.24,0.01
2006-08-12,5.12,5.07,4.96,4.97,5.09,5.24,0.01
2006-08-13,5.12,5.07,4.96,4.97,5.09,5.24,0.01
2006-08-14,5.15,5.12,5.01,5.0,5.12,5.26,-0.01
2006-08-15,5.18,5.1,4.94,4.93,5.05,5.24,-0.01
2006-08-16,5.16,5.07,4.87,4.87,5.0,5.17,0.0
2006-08-17,5.15,5.09,4.89,4.87,5.0,5.2,-0.02
2006-08-18,5.13,5.1,4.87,4.84,4.97,5.25,-0.03
2006-08-19,5.13,5.1,4.87,4.84,4.97,5.25,-0.03
2006-08-20,5.13,5.1,4.87,4.84,4.97,5.25,-0.03
2006-08-21,5.15,5.11,4.85,4.82,4.96,5.24,-0.03
2006-08-22,5.17,5.1,4.87,4.82,4.95,5.24,-0.05
2006-08-23,5.17,5.09,4.87,4.82,4.95,5.25,-0.05
2006-08-24,5.16,5.09,4.88,4.81,4.94,5.25,-0.07
2006-08-25,5.17,5.11,4.86,4.79,4.93,5.25,-0.07
2006-08-26,5.17,5.11,4.86,4.79,4.93,5.25,-0.07
2006-08-27,5.17,5.11,4.86,4.79,4.93,5.25,-0.07
2006-08-28,5.17,5.1,4.88,4.8,4.94,5.25,-0.08
2006-08-29,5.19,5.07,4.87,4.79,4.93,5.23,-0.08
2006-08-30,5.16,5.05,4.83,4.76,4.91,5.25,-0.07
2006-08-31,5.12,5.05,4.79,4.74,4.88,5.31,-0.05
2006-09-01,5.07,5.02,4.77,4.73,4.87,5.25,-0.04
2006-09-02,5.07,5.02,4.77,4.73,4.87,5.25,-0.04
2006-09-03,5.07,5.02,4.77,4.73,4.87,5.25,-0.04
2006-09-04,5.07,5.02,4.77,4.73,4.87,5.25,-0.04
2006-09-05,4.96,5.0,4.8,4.78,4.93,5.26,-0.02
2006-09-06,4.89,4.97,4.82,4.8,4.95,5.21,-0.02
2006-09-07,4.89,4.97,4.82,4.8,4.94,5.23,-0.02
2006-09-08,4.83,4.93,4.8,4.78,4.92,5.23,-0.02
2006-09-09,4.83,4.93,4.8,4.78,4.92,5.23,-0.02
2006-09-10,4.83,4.93,4.8,4.78,4.92,5.23,-0.02
2006-09-11,4.85,4.93,4.83,4.8,4.95,5.24,-0.03
2006-09-12,4.75,4.9,4.82,4.78,4.91,5.21,-0.04
2006-09-13,4.78,4.91,4.8,4.77,4.9,5.26,-0.03
2006-09-14,4.81,4.95,4.83,4.79,4.92,5.26,-0.04
2006-09-15,4.77,4.96,4.87,4.8,4.92,5.25,-0.07
2006-09-16,4.77,4.96,4.87,4.8,4.92,5.25,-0.07
2006-09-17,4.77,4.96,4.87,4.8,4.92,5.25,-0.07
2006-09-18,4.76,4.94,4.88,4.81,4.93,5.23,-0.07
2006-09-19,4.72,4.94,4.79,4.74,4.86,5.21,-0.05
2006-09-20,4.73,4.93,4.81,4.73,4.85,5.23,-0.08
2006-09-21,4.72,4.92,4.71,4.65,4.78,5.24,-0.06
2006-09-22,4.73,4.93,4.67,4.6,4.74,5.27,-0.07
2006-09-23,4.73,4.93,4.67,4.6,4.74,5.27,-0.07
2006-09-24,4.73,4.93,4.67,4.6,4.74,5.27,-0.07
2006-09-25,4.72,4.88,4.63,4.56,4.7,5.3,-0.07
2006-09-26,4.64,4.88,4.68,4.59,4.71,5.25,-0.09
2006-09-27,4.6,4.88,4.66,4.6,4.73,5.3,-0.06
2006-09-28,4.53,4.87,4.68,4.63,4.76,5.28,-0.05
2006-09-29,4.6,4.89,4.71,4.64,4.77,5.34,-0.07
2006-09-30,4.6,4.89,4.71,4.64,4.77,5.34,-0.07
2006-10-01,4.6,4.89,4.71,4.64,4.77,5.34,-0.07
2006-10-02,4.67,4.88,4.66,4.62,4.76,5.33,-0.04
2006-10-03,4.71,4.9,4.67,4.62,4.76,5.25,-0.05
2006-10-04,4.78,4.93,4.6,4.57,4.72,5.23,-0.03
2006-10-05,4.81,4.94,4.65,4.61,4.76,5.23,-0.04
2006-10-06,4.76,4.95,4.74,4.7,4.84,5.22,-0.04
2006-10-07,4.76,4.95,4.74,4.7,4.84,5.22,-0.04
2006-10-08,4.76,4.95,4.74,4.7,4.84,5.22,-0.04
2006-10-09,4.76,4.95,4.74,4.7,4.84,5.22,-0.04
2006-10-10,4.81,5.0,4.82,4.75,4.88,5.28,-0.07
2006-10-11,4.9,5.02,4.85,4.78,4.91,5.25,-0.07
2006-10-12,4.93,5.06,4.85,4.79,4.91,5.25,-0.06
2006-10-13,4.93,5.05,4.87,4.81,4.94,5.21,-0.06
2006-10-14,4.93,5.05,4.87,4.81,4.94,5.21,-0.06
2006-10-15,4.93,5.05,4.87,4.81,4.94,5.21,-0.06
2006-10-16,5.01,5.09,4.85,4.79,4.92,5.28,-0.06
2006-10-17,5.06,5.09,4.83,4.78,4.91,5.21,-0.05
2006-10-18,5.05,5.09,4.85,4.77,4.89,5.23,-0.08
2006-10-19,5.02,5.1,4.85,4.79,4.91,5.22,-0.06
2006-10-20,5.0,5.09,4.87,4.79,4.91,5.25,-0.08
2006-10-21,5.0,5.09,4.87,4.79,4.91,5.25,-0.08
2006-10-22,5.0,5.09,4.87,4.79,4.91,5.25,-0.08
2006-10-23,5.05,5.12,4.9,4.83,4.95,5.24,-0.07
2006-10-24,5.15,5.13,4.91,4.83,4.95,5.24,-0.08
2006-10-25,5.14,5.12,4.88,4.78,4.89,5.26,-0.1
2006-10-26,5.16,5.12,4.81,4.73,4.84,5.23,-0.08
2006-10-27,5.14,5.11,4.76,4.68,4.8,5.23,-0.08
2006-10-28,5.14,5.11,4.76,4.68,4.8,5.23,-0.08
2006-10-29,5.14,5.11,4.76,4.68,4.8,5.23,-0.08
2006-10-30,5.15,5.1,4.78,4.68,4.78,5.27,-0.1
2006-10-31,5.18,5.08,4.71,4.61,4.72,5.31,-0.1
2006-11-01,5.19,5.07,4.66,4.57,4.68,5.23,-0.09
2006-11-02,5.18,5.07,4.67,4.6,4.72,5.22,-0.07
2006-11-03,5.18,5.09,4.82,4.72,4.81,5.25,-0.1
2006-11-04,5.18,5.09,4.82,4.72,4.81,5.25,-0.1
2006-11-05,5.18,5.09,4.82,4.72,4.81,5.25,-0.1
2006-11-06,5.17,5.09,4.82,4.71,4.79,5.24,-0.11
2006-11-07,5.2,5.08,4.77,4.66,4.76,5.22,-0.11
2006-11-08,5.2,5.1,4.75,4.64,4.73,5.22,-0.11
2006-11-09,5.19,5.09,4.75,4.62,4.73,5.23,-0.13
2006-11-10,5.2,5.1,4.73,4.59,4.69,5.23,-0.14
2006-11-11,5.2,5.1,4.73,4.59,4.69,5.23,-0.14
2006-11-12,5.2,5.1,4.73,4.59,4.69,5.23,-0.14
2006-11-13,5.17,5.09,4.76,4.61,4.71,5.27,-0.15
2006-11-14,5.24,5.09,4.74,4.57,4.66,5.25,-0.17
2006-11-15,5.24,5.09,4.8,4.61,4.69,5.29,-0.19
2006-11-16,5.22,5.09,4.85,4.66,4.74,5.25,-0.19
2006-11-17,5.19,5.09,4.76,4.61,4.69,5.2,-0.15
2006-11-18,5.19,5.09,4.76,4.61,4.69,5.2,-0.15
2006-11-19,5.19,5.09,4.76,4.61,4.69,5.2,-0.15
2006-11-20,5.19,5.08,4.76,4.6,4.68,5.25,-0.16
2006-11-21,5.26,5.07,4.75,4.58,4.66,5.29,-0.17
2006-11-22,5.25,5.05,4.74,4.57,4.65,5.26,-0.17
2006-11-23,5.25,5.05,4.74,4.57,4.65,5.26,-0.17
2006-11-24,5.21,5.04,4.73,4.55,4.63,5.24,-0.18
2006-11-25,5.21,5.04,4.73,4.55,4.63,5.24,-0.18
2006-11-26,5.21,5.04,4.73,4.55,4.63,5.24,-0.18
2006-11-27,5.22,5.05,4.71,4.54,4.62,5.32,-0.17
2006-11-28,5.27,5.04,4.67,4.51,4.59,5.24,-0.16
2006-11-29,5.26,5.04,4.69,4.52,4.61,5.26,-0.17
2006-11-30,5.22,5.03,4.62,4.46,4.56,5.31,-0.16
2006-12-01,5.21,5.03,4.52,4.43,4.54,5.27,-0.09
2006-12-02,5.21,5.03,4.52,4.43,4.54,5.27,-0.09
2006-12-03,5.21,5.03,4.52,4.43,4.54,5.27,-0.09
2006-12-04,5.13,5.01,4.52,4.43,4.55,5.22,-0.09
2006-12-05,4.88,4.99,4.52,4.45,4.57,5.21,-0.07
2006-12-06,4.91,4.99,4.59,4.48,4.6,5.22,-0.11
2006-12-07,4.92,4.98,4.58,4.49,4.6,5.25,-0.09
2006-12-08,4.89,4.97,4.68,4.56,4.66,5.25,-0.12
2006-12-09,4.89,4.97,4.68,4.56,4.66,5.25,-0.12
2006-12-10,4.89,4.97,4.68,4.56,4.66,5.25,-0.12
2006-12-11,4.85,4.93,4.67,4.52,4.63,5.25,-0.15
2006-12-12,4.87,4.93,4.61,4.49,4.6,5.23,-0.12
2006-12-13,4.86,4.94,4.7,4.58,4.69,5.23,-0.12
2006-12-14,4.87,4.96,4.73,4.6,4.72,5.29,-0.13
2006-12-15,4.78,4.91,4.73,4.6,4.72,5.27,-0.13
2006-12-16,4.78,4.91,4.73,4.6,4.72,5.27,-0.13
2006-12-17,4.78,4.91,4.73,4.6,4.72,5.27,-0.13
2006-12-18,4.8,4.96,4.71,4.6,4.72,5.21,-0.11
2006-12-19,4.84,4.96,4.71,4.6,4.73,5.21,-0.11
2006-12-20,4.87,4.96,4.71,4.6,4.73,5.26,-0.11
2006-12-21,4.84,4.97,4.66,4.55,4.7,5.25,-0.11
2006-12-22,4.82,4.99,4.71,4.63,4.76,5.24,-0.08
2006-12-23,4.82,4.99,4.71,4.63,4.76,5.24,-0.08
2006-12-24,4.82,4.99,4.71,4.63,4.76,5.24,-0.08
2006-12-25,4.82,4.99,4.71,4.63,4.76,5.24,-0.08
2006-12-26,4.81,4.99,4.71,4.61,4.73,5.29,-0.1
2006-12-27,4.75,4.97,4.77,4.66,4.78,5.17,-0.11
2006-12-28,4.74,5.0,4.82,4.7,4.81,5.25,-0.12
2006-12-29,4.75,5.02,4.82,4.71,4.81,5.17,-0.11
2006-12-30,4.75,5.02,4.82,4.71,4.81,5.17,-0.11
2006-12-31,4.75,5.02,4.82,4.71,4.81,5.17,-0.11
2007-01-01,4.75,5.02,4.82,4.71,4.81,5.17,-0.11
2007-01-02,4.79,5.07,4.8,4.68,4.79,5.3,-0.12
2007-01-03,4.84,5.05,4.76,4.67,4.77,5.28,-0.09
2007-01-04,4.8,5.04,4.71,4.62,4.72,5.24,-0.09
2007-01-05,4.81,5.05,4.76,4.65,4.74,5.21,-0.11
2007-01-06,4.81,5.05,4.76,4.65,4.74,5.21,-0.11
2007-01-07,4.81,5.05,4.76,4.65,4.74,5.21,-0.11
2007-01-08,4.87,5.08,4.78,4.66,4.74,5.23,-0.12
2007-01-09,4.9,5.08,4.79,4.66,4.74,5.25,-0.13
2007-01-10,4.94,5.09,4.81,4.69,4.77,5.26,-0.12
2007-01-11,4.99,5.11,4.86,4.74,4.82,5.27,-0.12
2007-01-12,4.98,5.09,4.88,4.77,4.86,5.22,-0.11
2007-01-13,4.98,5.09,4.88,4.77,4.86,5.22,-0.11
2007-01-14,4.98,5.09,4.88,4.77,4.86,5.22,-0.11
2007-01-15,4.98,5.09,4.88,4.77,4.86,5.22,-0.11
2007-01-16,5.0,5.11,4.86,4.75,4.85,5.28,-0.11
2007-01-17,5.01,5.12,4.91,4.79,4.88,5.25,-0.12
2007-01-18,4.97,5.12,4.89,4.75,4.85,5.23,-0.14
2007-01-19,4.96,5.14,4.93,4.78,4.87,5.25,-0.15
2007-01-20,4.96,5.14,4.93,4.78,4.87,5.25,-0.15
2007-01-21,4.96,5.14,4.93,4.78,4.87,5.25,-0.15
2007-01-22,4.98,5.13,4.91,4.76,4.84,5.24,-0.15
2007-01-23,5.02,5.14,4.94,4.81,4.9,5.26,-0.13
2007-01-24,4.99,5.13,4.93,4.81,4.91,5.27,-0.12
2007-01-25,4.97,5.14,4.98,4.87,4.96,5.31,-0.11
2007-01-26,4.94,5.13,4.99,4.88,4.98,5.26,-0.11
2007-01-27,4.94,5.13,4.99,4.88,4.98,5.26,-0.11
2007-01-28,4.94,5.13,4.99,4.88,4.98,5.26,-0.11
2007-01-29,4.95,5.14,4.99,4.9,4.99,5.26,-0.09
2007-01-30,4.99,5.13,4.98,4.88,4.98,5.23,-0.1
2007-01-31,5.0,5.12,4.94,4.83,4.93,5.33,-0.11
2007-02-01,4.99,5.13,4.96,4.84,4.93,5.29,-0.12
2007-02-02,5.01,5.14,4.94,4.83,4.93,5.24,-0.11
2007-02-03,5.01,5.14,4.94,4.83,4.93,5.24,-0.11
2007-02-04,5.01,5.14,4.94,4.83,4.93,5.24,-0.11
2007-02-05,5.06,5.15,4.92,4.81,4.91,5.25,-0.11
2007-02-06,5.14,5.14,4.9,4.77,4.87,5.24,-0.13
2007-02-07,5.15,5.15,4.87,4.74,4.86,5.23,-0.13
2007-02-08,5.15,5.16,4.87,4.73,4.81,5.25,-0.14
2007-02-09,5.15,5.15,4.92,4.79,4.87,5.25,-0.13
2007-02-10,5.15,5.15,4.92,4.79,4.87,5.25,-0.13
2007-02-11,5.15,5.15,4.92,4.79,4.87,5.25,-0.13
2007-02-12,5.16,5.18,4.94,4.8,4.88,5.28,-0.14
2007-02-13,5.24,5.17,4.95,4.82,4.9,5.26,-0.13
2007-02-14,5.23,5.16,4.87,4.74,4.83,5.27,-0.13
2007-02-15,5.23,5.17,4.83,4.7,4.81,5.29,-0.13
2007-02-16,5.23,5.17,4.83,4.69,4.79,5.24,-0.14
2007-02-17,5.23,5.17,4.83,4.69,4.79,5.24,-0.14
2007-02-18,5.23,5.17,4.83,4.69,4.79,5.24,-0.14
2007-02-19,5.23,5.17,4.83,4.69,4.79,5.24,-0.14
2007-02-20,5.23,5.19,4.81,4.68,4.78,5.27,-0.13
2007-02-21,5.27,5.18,4.82,4.69,4.79,5.23,-0.13
2007-02-22,5.26,5.19,4.87,4.73,4.83,5.26,-0.14
2007-02-23,5.25,5.18,4.82,4.68,4.79,5.24,-0.14
2007-02-24,5.25,5.18,4.82,4.68,4.79,5.24,-0.14
2007-02-25,5.25,5.18,4.82,4.68,4.79,5.24,-0.14
2007-02-26,5.23,5.19,4.77,4.63,4.73,5.3,-0.14
2007-02-27,5.22,5.14,4.59,4.5,4.62,5.27,-0.09
2007-02-28,5.24,5.16,4.65,4.56,4.68,5.41,-0.09
