market_id,week_ending,code,comm_long,comm_short,noncomm_long,noncomm_short,open_interest,change_in_comm_long,change_in_comm_short,traders_tot
C,2023-03-21,002602,667983,664190,327137,267661,1349372,-5231,10659,719
C,2023-03-28,002602,661172,673690,317171,245643,1345886,-6811,9500,714
C,2023-04-04,002602,644140,697454,310288,224598,1334671,-17032,23764,728
C,2023-04-11,002602,640896,686179,336195,232886,1338484,-3244,-11275,708
C,2023-04-18,002602,635232,676476,340625,234989,1319551,-5664,-9703,716
C,2023-04-25,002602,644207,609507,297251,272603,1242943,8975,-66969,702
C,2023-05-02,002602,648610,535351,269161,329794,1223954,4403,-74156,700
C,2023-05-09,002602,656111,552459,273098,332191,1269874,7501,17108,709
C,2023-05-16,002602,677060,574435,282281,330740,1299501,20949,21976,719
C,2023-05-23,002602,682886,567054,282880,345147,1299841,5826,-7381,717
C,2023-05-30,002602,685222,613012,274956,295363,1319205,2336,45958,712
C,2023-06-06,002602,672074,605954,268763,283534,1322137,-13148,-7058,715
C,2023-06-13,002602,649579,636729,279814,234722,1295247,-22495,30775,710
C,2023-06-20,002602,623477,681507,342125,223352,1290348,-26102,44778,707
C,2023-06-27,002602,605531,665560,296186,182748,1246075,-17946,-15947,699
C,2023-07-03,002602,610770,610246,270772,224369,1246983,5239,-55314,694
C,2023-07-11,002602,600948,565733,268196,260385,1241940,-9822,-44513,684
C,2023-07-18,002602,624697,593429,270722,250852,1285176,23749,27696,698
C,2023-07-25,002602,622624,629590,291631,221155,1280207,-2073,36161,688
C,2023-08-01,002602,618095,636317,307432,227358,1317852,-4529,6727,699
C,2023-08-08,002602,619891,593097,290414,264687,1284433,1796,-43220,684
C,2023-08-15,002602,637897,564723,277537,304503,1287019,18006,-28374,705
C,2023-08-22,002602,643827,546858,278071,329621,1301339,5930,-17865,712
C,2023-08-29,002602,609413,530033,271797,307610,1214917,-34414,-16825,704
C,2023-09-05,002602,601098,521133,278322,323954,1229700,-8315,-8900,711
C,2023-09-12,002602,628085,509249,264473,352461,1268176,26987,-11884,708
C,2023-09-19,002602,639517,504761,270874,372107,1292194,11432,-4488,723
C,2023-09-26,002602,669786,518336,275064,393604,1339607,30269,13575,725
C,2023-10-03,002602,672709,531906,281318,388862,1367904,2923,13570,717
C,2023-10-10,002602,645810,551423,290632,355416,1357079,-26899,19517,719
C,2023-10-17,002602,644478,551066,288470,351024,1360702,-1332,-357,704
C,2023-10-24,002602,653322,570288,283037,331317,1401898,8844,19222,713
C,2023-10-31,002602,659639,545586,278919,366615,1412108,6317,-24702,707
C,2023-11-07,002602,673306,545209,271577,377618,1436125,13667,-377,729
C,2023-11-14,002602,681380,548295,280425,389625,1448933,8074,3086,711
C,2023-11-21,002602,675854,532631,282624,406630,1431159,-5526,-15664,714
C,2023-11-28,002602,616045,440885,251194,408342,1290429,-59809,-91746,681
C,2023-12-05,002602,586174,448420,272899,383338,1256256,-29871,7535,673
C,2023-12-12,002602,585265,453735,266655,367870,1251100,-909,5315,684
C,2023-12-19,002602,584989,437087,267414,394984,1267540,-276,-16648,699
C,2023-12-26,002602,592129,440252,265359,393010,1280828,7140,3165,697
C,2024-01-02,002602,618342,443244,262351,409079,1330004,26213,2992,699
C,2024-01-09,002602,654962,460941,263111,436144,1410115,36620,17697,719
C,2024-01-16,002602,718815,476598,252825,472793,1503822,63853,15657,729
C,2024-01-23,002602,748409,509583,260804,480004,1584896,29594,32985,738
C,2024-01-30,002602,745348,503621,266671,491503,1602005,-3061,-5962,730
C,2024-02-06,002602,742316,498325,275964,505386,1609377,-3032,-5296,733
C,2024-02-13,002602,730978,467474,281214,527153,1610391,-11338,-30851,733
C,2024-02-20,002602,738256,455788,282549,548616,1600980,7278,-11686,726
C,2024-02-27,002602,670777,420149,295676,528280,1504488,-67479,-35639,695
C,2024-03-05,002602,646676,407215,291829,522716,1502134,-24101,-12934,698
C,2024-03-12,002602,658122,459072,297244,486274,1532171,11446,51857,709
C,2024-03-19,002602,683677,500187,294129,469642,1566606,25555,41115,717
C,2024-03-26,002602,697082,502483,293932,471953,1591835,13405,2296,702
C,2024-04-02,002602,698351,505711,294298,475634,1620571,1269,3228,702
C,2024-04-09,002602,677996,482114,278917,469108,1557580,-20355,-23597,709
C,2024-04-16,002602,688963,474793,278571,483428,1520896,10967,-7321,718
C,2024-04-23,002602,676526,504138,288529,448697,1512625,-12437,29345,719
C,2024-04-30,002602,624235,467130,284015,427439,1417715,-52291,-37008,711
C,2024-05-07,002602,621487,564845,311911,343265,1456699,-2748,97715,740
C,2024-05-14,002602,632478,592073,337217,336993,1513128,10991,27228,740
C,2024-05-21,002602,650663,574578,332720,374547,1535429,18185,-17495,753
C,2024-05-28,002602,650550,559616,337903,389535,1542346,-113,-14962,739
C,2024-06-04,002602,702466,547217,339144,459077,1635740,51916,-12399,733
C,2024-06-11,002602,684662,548998,367952,468984,1600311,-17804,1781,741
C,2024-06-18,002602,667897,555515,382946,459657,1566775,-16765,6517,738
C,2024-06-25,002602,661385,467474,350579,520362,1519023,-6512,-88041,728
C,2024-07-02,002602,672890,437122,313757,542468,1520100,11505,-30352,740
C,2024-07-09,002602,698186,447624,309195,549136,1561542,25296,10502,751
C,2024-07-16,002602,716565,470342,307784,546600,1573324,18379,22718,758
C,2024-07-23,002602,727399,495169,322869,544821,1597184,10834,24827,760
C,2024-07-30,002602,729696,504138,308633,521075,1597889,2297,8969,748
C,2024-08-06,002602,705379,531900,320403,472372,1578304,-24317,27762,726
C,2024-08-13,002602,690965,512894,328996,483001,1578796,-14414,-19006,751
C,2024-08-20,002602,697858,500737,319844,485140,1552961,6893,-12157,761
C,2024-08-27,002602,644776,469761,317652,466186,1452969,-53082,-30976,732
C,2024-09-03,002602,605741,482835,335231,425714,1359772,-39035,13074,735
C,2024-09-10,002602,602238,509394,339497,387257,1360059,-3503,26559,730
C,2024-09-17,002602,623438,519349,337834,404129,1421907,21200,9955,741
C,2024-09-24,002602,639476,537283,326166,390388,1467170,16038,17934,745
C,2024-10-01,002602,661230,604052,321301,328494,1484174,21754,66769,732
C,2024-10-08,002602,670624,650396,323640,287569,1494666,9394,46344,744
C,2024-10-15,002602,721807,665689,333139,338291,1554671,51183,15293,759
C,2024-10-22,002602,761456,734981,377721,359881,1643455,39649,69292,781
C,2024-10-29,002602,769258,806110,405262,321958,1683328,7802,71129,786
C,2024-11-05,002602,753738,813967,422877,320229,1673634,-15520,7857,803
C,2024-11-12,002602,763888,890008,434784,257138,1674185,10150,76041,830
C,2024-11-19,002602,787938,901089,418990,255689,1666967,24050,11081,807
C,2024-11-26,002602,724811,821131,399710,262841,1545896,-63127,-79958,771
C,2024-12-03,002602,711737,813705,404920,267692,1532058,-13074,-7426,769
C,2024-12-10,002602,707447,890929,465806,241383,1583031,-4290,77224,814
C,2024-12-17,002602,745237,915915,454635,232787,1616832,37790,24986,792
C,2024-12-24,002602,752930,920273,461845,236170,1623692,7693,4358,796
C,2024-12-31,002602,736097,967370,493433,202918,1650801,-16833,47097,802
CD,2022-01-04,090741,61198,52656,41905,52930,135633,-1519,-2894,103
CD,2022-01-11,090741,59569,57573,44284,51660,138571,-1629,4917,99
CD,2022-01-18,090741,58921,72644,49792,42300,143371,-648,15071,102
CD,2022-01-25,090741,57492,77073,53129,40812,146448,-1429,4429,96
CD,2022-02-01,090741,57524,83146,52386,34122,145082,32,6073,100
CD,2022-02-08,090741,58404,75362,54762,39876,145208,880,-7784,105
CD,2022-02-15,090741,58524,73640,54424,42254,144815,120,-1722,106
CD,2022-02-22,090741,58345,72488,47661,38408,140305,-179,-1152,106
CD,2022-03-01,090741,57576,79162,50881,36741,143507,-769,6674,109
CD,2022-03-08,090741,62360,77854,48492,40846,149425,4784,-1308,104
CD,2022-03-15,090741,59344,72489,47406,29666,143863,-3016,-5365,106
CD,2022-03-22,090741,59269,66834,29314,34254,124090,-75,-5655,99
CD,2022-03-29,090741,76738,92256,32429,33964,147421,17469,25422,101
CD,2022-04-05,090741,77906,108320,37325,30402,157562,1168,16064,103
CD,2022-04-12,090741,76922,110372,37724,25566,155390,-984,2052,105
CD,2022-04-19,090741,68989,108327,44063,22837,153302,-7933,-2045,107
CD,2022-04-26,090741,69995,100476,48787,27906,155362,1006,-7851,111
CD,2022-05-03,090741,72629,85588,44670,35641,152779,2634,-14888,109
CD,2022-05-10,090741,75215,72276,38679,44086,151009,2586,-13312,112
CD,2022-05-17,090741,79825,67234,36069,50565,151585,4610,-5042,109
CD,2022-05-24,090741,74953,68020,28999,41686,138508,-4872,786,108
CD,2022-05-31,090741,70006,70333,30520,37527,135929,-4947,2313,106
CD,2022-06-07,090741,74044,87445,39288,40350,167373,4038,17112,106
CD,2022-06-14,090741,79064,109348,56550,33348,175219,5020,21903,105
CD,2022-06-21,090741,67084,73662,42260,38155,140047,-11980,-35686,109
CD,2022-06-28,090741,65407,77654,45893,36796,142584,-1677,3992,109
CD,2022-07-05,090741,67829,72362,45365,41072,145372,2422,-5292,110
CD,2022-07-12,090741,64673,69326,41613,38108,139297,-3156,-3036,100
CD,2022-07-19,090741,67038,75784,42040,35373,142216,2365,6458,102
CD,2022-07-26,090741,61869,84066,46414,30645,144182,-5169,8282,95
CD,2022-08-02,090741,59355,89762,48342,28065,145914,-2514,5696,92
CD,2022-08-09,090741,59798,89541,46898,25675,143646,443,-221,91
CD,2022-08-16,090741,58476,90605,51843,24976,147596,-1322,1064,89
CD,2022-08-23,090741,61209,90892,53617,30390,152685,2733,287,94
CD,2022-08-30,090741,61821,90860,58704,34525,158165,612,-32,94
CD,2022-09-06,090741,66485,85401,57185,39275,160567,4664,-5459,97
CD,2022-09-13,090741,66866,80342,48102,35677,149556,381,-5059,102
CD,2022-09-20,090741,73298,72406,47913,45857,160314,6432,-7936,114
CD,2022-09-27,090741,75267,53560,33677,51343,140889,1969,-18846,114
CD,2022-10-04,090741,70624,52677,36246,57653,141799,-4643,-883,115
CD,2022-10-11,090741,77929,50563,32476,58148,144000,7305,-2114,110
CD,2022-10-18,090741,78895,53792,35384,55957,146425,966,3229,110
CD,2022-10-25,090741,74064,56011,35607,53762,143417,-4831,2219,111
CD,2022-11-01,090741,74352,55077,38522,56171,147170,288,-934,111
CD,2022-11-08,090741,75750,57820,39586,58050,147555,1398,2743,115
CD,2022-11-15,090741,70173,55944,37456,50376,139753,-5577,-1876,106
CD,2022-11-22,090741,65508,52844,36733,48405,134901,-4665,-3100,99
CD,2022-11-29,090741,66304,52353,35123,51239,136654,796,-491,109
CD,2022-12-06,090741,79379,56474,30717,52807,148891,13075,4121,108
CD,2022-12-13,090741,87471,62547,31720,58968,169433,8092,6073,111
CD,2022-12-20,090741,94996,72010,39705,66666,180857,7525,9463,110
CD,2022-12-27,090741,78624,50198,28879,58912,140544,-16372,-21812,108
CD,2023-01-03,090741,77624,53083,25497,52263,138995,-1000,2885,105
CD,2023-01-10,090741,75060,47795,22166,53121,133888,-2564,-5288,93
CD,2023-01-17,090741,75387,47899,20897,48156,132346,327,104,90
CD,2023-01-24,090741,77571,48412,25978,56690,137476,2184,513,103
CD,2023-01-31,090741,77299,49662,26404,56588,140167,-272,1250,99
CD,2023-02-07,090741,80689,48743,33292,66383,149621,3390,-919,97
CD,2023-02-14,090741,88778,52420,24466,59960,149059,8089,3677,92
CD,2023-02-21,090741,90489,50736,21889,59392,151896,1711,-1684,105
CD,2023-02-28,090741,97390,58930,31599,67673,165097,6901,8194,115
CD,2023-03-07,090741,104046,64577,62108,91310,203816,6656,5647,128
CD,2023-03-14,090741,146380,110011,60738,92453,244421,42334,45434,125
CD,2023-03-21,090741,127798,63349,18812,75633,178185,-18582,-46662,111
CD,2023-03-28,090741,124285,60868,19672,76497,176559,-3513,-2481,108
CD,2023-04-04,090741,118790,60642,16607,75116,169138,-5495,-226,115
CD,2023-04-11,090741,116537,58332,16914,73493,164875,-2253,-2310,113
CD,2023-04-18,090741,96421,54227,17806,64039,148638,-20116,-4105,100
CD,2023-04-25,090741,93784,47906,24295,68086,151786,-2637,-6321,111
CD,2023-05-02,090741,110317,53730,27899,77995,171054,16533,5824,112
CD,2023-05-09,090741,94662,52705,29609,71872,159364,-15655,-1025,105
CD,2023-05-16,090741,98089,53556,28514,71504,161195,3427,851,99
CD,2023-05-23,090741,103597,54457,20388,68914,159199,5508,901,101
CD,2023-05-30,090741,107243,68206,37619,67533,179871,3646,13749,107
CD,2023-06-06,090741,106003,67547,21709,60038,168025,-1240,-659,97
CD,2023-06-13,090741,98335,68959,15536,52204,167232,-7668,1412,98
CD,2023-06-20,090741,114925,96167,28187,61730,184106,16590,27208,111
CD,2023-06-27,090741,73407,90141,50307,53154,167798,-41518,-6026,102
CD,2023-07-03,090741,73437,92252,44178,39651,156284,30,2111,102
CD,2023-07-11,090741,68935,82961,35072,30628,140395,-4502,-9291,92
CD,2023-07-18,090741,73833,86824,33877,33356,146171,4898,3863,97
CD,2023-07-25,090741,73539,95635,42759,37229,156395,-294,8811,97
CD,2023-08-01,090741,72951,96220,36278,29913,152606,-588,585,100
CD,2023-08-08,090741,73301,77918,29481,30104,140960,350,-18302,100
CD,2023-08-15,090741,85774,72005,37112,48523,157827,12473,-5913,104
CD,2023-08-22,090741,92691,76558,35993,48063,166147,6917,4553,99
CD,2023-08-29,090741,94881,76942,42527,58288,177048,2190,384,103
CD,2023-09-05,090741,103959,74498,45761,70724,189660,9078,-2444,108
CD,2023-09-12,090741,131976,82701,40298,82181,217080,28017,8203,107
CD,2023-09-19,090741,184750,135946,19027,67054,246847,52774,53245,108
CD,2023-09-26,090741,120758,90939,17006,49702,175848,-63992,-45007,104
CD,2023-10-03,090741,127502,88921,21674,61825,189443,6744,-2018,108
CD,2023-10-10,090741,124157,75737,20342,66831,179357,-3345,-13184,104
CD,2023-10-17,090741,125109,75003,21640,70179,183938,952,-734,108
CD,2023-10-24,090741,127101,73501,22326,70965,184747,1992,-1502,112
CD,2023-10-31,090741,133433,77381,25418,74750,198528,6332,3880,118
CD,2023-11-07,090741,145272,72704,17171,84892,200364,11839,-4677,122
CD,2023-11-14,090741,152043,74345,18678,89081,206046,6771,1641,121
CD,2023-11-21,090741,145080,74997,19407,84847,203248,-6963,652,117
CD,2023-11-28,090741,143464,75927,18991,82233,200864,-1616,930,115
CD,2023-12-05,090741,141259,77969,19753,77601,197791,-2205,2042,108
CD,2023-12-12,090741,153678,92485,19457,74702,213873,12419,14516,109
CD,2023-12-19,090741,148747,98170,28862,83195,214241,-4931,5685,106
CD,2023-12-26,090741,98388,74440,41685,76406,176452,-50359,-23730,111
CD,2024-01-02,090741,97957,89637,50895,72026,184476,-431,15197,108
CD,2024-01-09,090741,93842,95629,42286,49666,171557,-4115,5992,103
CD,2024-01-16,090741,91783,86855,38738,52126,165998,-2059,-8774,107
CD,2024-01-23,090741,87877,84716,34310,42761,155138,-3906,-2139,100
CD,2024-01-30,090741,86763,90963,39101,41489,159376,-1114,6247,103
CD,2024-02-06,090741,94058,89646,32782,40518,160118,7295,-1317,103
CD,2024-02-13,090741,92188,85230,35698,41180,161519,-1870,-4416,102
CD,2024-02-20,090741,88205,86860,37108,37971,157666,-3983,1630,100
CD,2024-02-27,090741,90546,91119,41158,42536,166484,2341,4259,102
CD,2024-03-05,090741,106182,82615,42590,62427,183697,15636,-8504,111
CD,2024-03-12,090741,113942,83646,35964,66838,193223,7760,1031,105
CD,2024-03-19,090741,153407,111970,45761,82909,230592,39465,28324,117
CD,2024-03-26,090741,121200,66723,37915,88205,190995,-32207,-45247,110
CD,2024-04-02,090741,120307,67826,44220,95443,197171,-893,1103,115
CD,2024-04-09,090741,127944,69604,34741,88126,192964,7637,1778,114
CD,2024-04-16,090741,166834,75262,37067,119882,237526,38890,5658,132
CD,2024-04-23,090741,157017,72555,35873,112323,226747,-9817,-2707,122
CD,2024-04-30,090741,144359,73869,33793,96994,211555,-12658,1314,126
CD,2024-05-07,090741,148390,76545,32945,102166,216708,4031,2676,121
CD,2024-05-14,090741,147626,69406,34286,114589,220840,-764,-7139,116
CD,2024-05-21,090741,164291,72434,35399,126223,234491,16665,3028,128
CD,2024-05-28,090741,189745,99392,37299,123884,264401,25454,26958,124
CD,2024-06-04,090741,193449,93545,37360,128999,265761,3704,-5847,124
CD,2024-06-11,090741,231560,93499,37310,166803,307387,38111,-46,135
CD,2024-06-18,090741,292398,134019,22778,170709,351458,60838,40520,128
CD,2024-06-25,090741,214107,87777,27790,150202,278437,-78291,-46242,130
CD,2024-07-02,090741,205557,81054,21850,142202,263465,-8550,-6723,127
CD,2024-07-09,090741,198168,84860,20263,131475,257288,-7389,3806,117
CD,2024-07-16,090741,219027,81448,24734,157207,280941,20859,-3412,122
CD,2024-07-23,090741,253851,85187,24087,185690,315684,34824,3739,131
CD,2024-07-30,090741,289776,85990,23726,219989,351856,35925,803,145
CD,2024-08-06,090741,274249,88811,21993,203625,335120,-15527,2821,134
CD,2024-08-13,090741,265254,84296,20668,200279,323167,-8995,-4515,128
CD,2024-08-20,090741,258246,91240,19528,183938,314073,-7008,6944,117
CD,2024-08-27,090741,228771,122627,19325,129327,296041,-29475,31387,121
CD,2024-09-03,090741,178469,116456,31460,100004,255897,-50302,-6171,116
CD,2024-09-10,090741,176814,109896,23773,92726,251209,-1655,-6560,108
CD,2024-09-17,090741,197838,129777,21464,94614,256538,21024,19881,104
CD,2024-09-24,090741,153065,93319,25305,90894,213164,-44773,-36458,111
CD,2024-10-01,090741,156149,95981,25151,95154,216044,3084,2662,113
CD,2024-10-08,090741,168983,82753,21643,110794,224645,12834,-13228,107
CD,2024-10-15,090741,226425,102519,36718,159111,296537,57442,19766,125
CD,2024-10-22,090741,245856,97161,28439,169070,308279,19431,-5358,121
CD,2024-10-29,090741,266311,92045,27399,194898,329945,20455,-5116,134
CD,2024-11-05,090741,272938,92020,26816,202045,336467,6627,-25,132
CD,2024-11-12,090741,283278,91946,22011,204400,342557,10340,-74,132
CD,2024-11-19,090741,285755,95079,23904,207470,348354,2477,3133,139
CD,2024-11-26,090741,259420,100850,21281,175283,322420,-26335,5771,135
CD,2024-12-03,090741,261571,96066,21696,181042,324325,2151,-4784,137
CD,2024-12-10,090741,333506,137570,29034,210588,408181,71935,41504,141
CD,2024-12-17,090741,430972,235515,19170,201225,485592,97466,97945,134
CD,2024-12-24,090741,299476,111079,13502,190222,345942,-131496,-124436,133
CD,2024-12-31,090741,299876,110756,20884,196592,353686,400,-323,131
CL,2022-01-04,067651,718728,1088684,462594,129769,1887131,7017,3881,331
CL,2022-01-11,067651,726296,1123236,484370,123865,1966615,7568,34552,343
CL,2022-01-18,067651,759825,1186877,503178,117397,2059564,33529,63641,335
CL,2022-01-25,067651,749821,1170467,492310,118895,2095994,-10004,-16410,340
CL,2022-02-01,067651,719202,1133860,487606,118702,2093735,-30619,-36607,347
CL,2022-02-08,067651,762286,1174430,480560,117177,2170681,43084,40570,347
CL,2022-02-15,067651,767338,1159338,458819,110726,2122758,5052,-15092,364
CL,2022-02-22,067651,743113,1126004,442102,103061,2058132,-24225,-33334,356
CL,2022-03-01,067651,729585,1140540,465365,96702,2028476,-13528,14536,335
CL,2022-03-08,067651,696449,1105258,455339,93674,1896974,-33136,-35282,318
CL,2022-03-15,067651,700410,1083012,444601,102786,1850794,3961,-22246,309
CL,2022-03-22,067651,654309,1034389,436560,96591,1788211,-46101,-48623,309
